pipeline_version,repeat,rho,outlier_rate,method,ridge_lambda,huber_delta,cond_reg,coef_fro_norm,frac_downweighted,mean_iter,support_average_precision,precision_at_k,recall_at_k,f1_at_k,truth_cosine,truth_spearman,sign_agreement_relevant,clean_target_reconstruction_mse,clean_target_reconstruction_rmse,clean_target_reconstruction_r2,clean_target_reconstruction_cosine,outlier_weight_ap,mean_weight_outlier_rows,mean_weight_nonoutlier_rows,orientation,solver,cond_raw,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,converged,mean_huber_weight,residual_mode,effective_delta_on_l2_norm,log10_cond_reg,log10_coef_norm
r5_final_inverse_map_complete_2026-08-31,2,0.7,0.1,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.1,0.1,0.10000000000000002,,,0.0,0.027226700793217477,0.1650051538383498,-2.622640880126079,,0.08682328907048008,1.0,1.0,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,2,0.7,0.1,AIME,0.0,1.0,12.380158484592725,6.354099037825451,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.7953462784185625,0.520523870050542,0.9,0.009324338805800367,0.09656261598465717,-0.24064723062050586,0.8481913356695419,0.08682328907048008,1.0,1.0,X ~= Y A^T,SVD normal-system solve,12.380158484592725,26.370767339293014,26.370767339293014,326.47427902076913,326.47427902076913,26.370767339292964,3.264742790207691e-10,True,1.0,rms,10.0,1.0927262043402808,0.8030539796516405
r5_final_inverse_map_complete_2026-08-31,2,0.7,0.1,HuberAIME,0.0,1.0,12.349446955472047,4.917169048577102,0.08682328907048008,5,0.9999999999999999,1.0,1.0,1.0,0.986993156568759,0.5205930288720461,0.9666666666666667,0.0027801977626785994,0.05272758066399974,0.6300815825462212,0.9476306032658577,0.9999999999999998,0.21081118685549485,1.0,X ~= Y A^T,SVD normal-system solve,12.349446955472047,24.627219015236083,24.627219015236083,304.13253488945054,304.13253488945054,24.627219015236054,3.0413253488945066e-10,True,0.9314800315451656,rms,10.0,1.0916475090479327,0.6917151392647773
r5_final_inverse_map_complete_2026-08-31,2,0.7,0.1,RidgeAIME,0.01,1.0,12.375844675847807,6.35218660909698,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.7953656713235212,0.520523870050542,0.9,0.009321072888440043,0.0965457036249674,-0.24021268492102954,0.8482138073594804,0.08682328907048008,1.0,1.0,X ~= Y A^T,SVD normal-system solve,12.380158484592725,26.370767339293014,26.38076733929302,326.47427902076913,326.48427902076924,26.380767339292994,3.264842790207691e-10,True,1.0,rms,10.0,1.092574850073542,0.8029232479377221
r5_final_inverse_map_complete_2026-08-31,2,0.7,0.1,HuberRidgeAIME,0.01,1.0,12.344840422079647,4.915703261628905,0.08682328907048008,5,0.9999999999999999,1.0,1.0,1.0,0.9869956378090422,0.5205930288720461,0.9666666666666667,0.0027800626857932206,0.05272629975442256,0.630099555162538,0.9476319887366564,0.9999999999999998,0.2108111516756598,1.0,X ~= Y A^T,SVD normal-system solve,12.349447048811292,24.627218750160594,24.637218750160567,304.13253391460086,304.1425339146008,24.637218750160592,3.041425339146006e-10,True,0.9314800284907365,rms,10.0,1.0914854803142715,0.6915856586475416
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.0,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.1,0.1,0.10000000000000002,,,0.0,0.017574121446788216,0.1325674222680226,-4.006206627491335,,,,,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.0,AIME,0.0,1.0,62.978098375458906,4.819139519156365,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.9980899698152004,0.5205930288720461,0.9666666666666667,0.002494311157376111,0.04994307917395674,0.289464506951842,0.9263206417919375,,,,X ~= Y A^T,SVD normal-system solve,62.978098375458906,5.181716110651805,5.181716110651805,326.3346269703297,326.3346269703297,5.181716110651803,3.263346269703296e-10,True,1.0,rms,10.0,1.7991895429706866,0.682969499765125
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.0,HuberAIME,0.0,1.0,62.978098375458906,4.819139519156365,0.0,2,0.9999999999999999,1.0,1.0,1.0,0.9980899698152004,0.5205930288720461,0.9666666666666667,0.002494311157376111,0.04994307917395674,0.289464506951842,0.9263206417919375,,,,X ~= Y A^T,SVD normal-system solve,62.978098375458906,5.181716110651805,5.181716110651805,326.3346269703297,326.3346269703297,5.181716110651803,3.263346269703296e-10,True,1.0,rms,10.0,1.7991895429706866,0.682969499765125
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.0,RidgeAIME,0.01,1.0,62.858719547621234,4.811855279489037,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.9980885161887961,0.5205930288720461,0.9666666666666667,0.0024943094573739817,0.04994306215455738,0.2894649912185494,0.9263208454515504,,,,X ~= Y A^T,SVD normal-system solve,62.978098375458906,5.181716110651805,5.19171611065182,326.3346269703297,326.3446269703296,5.191716110651821,3.2634462697032954e-10,True,1.0,rms,10.0,1.7983655300530805,0.6823125570999616
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.0,HuberRidgeAIME,0.01,1.0,62.858719547621234,4.811855279489037,0.0,2,0.9999999999999999,1.0,1.0,1.0,0.9980885161887961,0.5205930288720461,0.9666666666666667,0.0024943094573739817,0.04994306215455738,0.2894649912185494,0.9263208454515504,,,,X ~= Y A^T,SVD normal-system solve,62.978098375458906,5.181716110651805,5.19171611065182,326.3346269703297,326.3446269703296,5.191716110651821,3.2634462697032954e-10,True,1.0,rms,10.0,1.7983655300530805,0.6823125570999616
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.05,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.2,0.2,0.20000000000000004,,,0.0,0.03414755380156797,0.18479056740420483,-9.330981776156044,,0.05515832482124617,1.0,1.0,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.05,AIME,0.0,1.0,63.18208218745717,9.927904532389752,0.0,1,0.4868064311167759,0.4,0.4,0.4000000000000001,0.5156676264965291,0.4069996645515764,0.7333333333333333,0.008528920748357679,0.09235215616517937,-1.5803348999340754,0.8818044351447243,0.05515832482124617,1.0,1.0,X ~= Y A^T,SVD normal-system solve,63.18208218745717,5.165159297828837,5.165159297828837,326.34551926673015,326.34551926673015,5.165159297828791,3.263455192667301e-10,True,1.0,rms,10.0,1.8005939341304202,0.9968575922965077
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.05,HuberAIME,0.0,1.0,63.72474015849217,5.058991378076831,0.05515832482124617,6,0.9999999999999999,1.0,1.0,1.0,0.945090143100101,0.5205469229910433,0.9333333333333333,0.0027410581750446847,0.05235511603506084,0.17072179698945533,0.9590416054947449,0.9999999999999998,0.1915209591120055,1.0,X ~= Y A^T,SVD normal-system solve,63.72474015849217,4.892890785226221,4.892890785226221,311.79819391242165,311.79819391242165,4.892890785226255,3.117981939124216e-10,True,0.9554056504515305,rms,10.0,1.804308073282724,0.7040639392510567
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.05,RidgeAIME,0.01,1.0,63.061927273166134,9.911487788298473,0.0,1,0.4868064311167759,0.4,0.4,0.4000000000000001,0.5158898236212144,0.4069996645515764,0.7333333333333333,0.008513481622114367,0.09226852996615025,-1.5756639553391478,0.8819778859104423,0.05515832482124617,1.0,1.0,X ~= Y A^T,SVD normal-system solve,63.18208218745717,5.165159297828837,5.175159297828812,326.34551926673015,326.3555192667301,5.175159297828835,3.2635551926673013e-10,True,1.0,rms,10.0,1.7997672393473592,0.996138850221981
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.05,HuberRidgeAIME,0.01,1.0,63.59680722737702,5.052617752799644,0.05515832482124617,6,0.9999999999999999,1.0,1.0,1.0,0.9451521507914747,0.5205008171100406,0.9333333333333333,0.002740540863555969,0.052350175391835785,0.17087830411712757,0.9590489724881162,0.9999999999999998,0.19152077800197317,1.0,X ~= Y A^T,SVD normal-system solve,63.724741432083924,4.892890636292172,4.902890636292144,311.79819065318327,311.8081906531833,4.902890636292192,3.1180819065318326e-10,True,0.9554056404618044,rms,10.0,1.8034353131588288,0.7035164436708051
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.1,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.2,0.2,0.20000000000000004,,,0.0,0.022392798913653162,0.14964223639618984,-5.688827414919931,,0.0888661899897855,1.0,1.0,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.1,AIME,0.0,1.0,61.0315253683778,10.358740307514083,0.0,1,0.3724621402562579,0.3,0.3,0.3,0.49375332685273576,0.3931563737805075,0.9333333333333333,0.00930307337649924,0.09645244100850553,-1.7788688892213247,0.8190851395369713,0.0888661899897855,1.0,1.0,X ~= Y A^T,SVD normal-system solve,61.0315253683778,5.347084342108357,5.347084342108357,326.3407136722419,326.3407136722419,5.347084342108353,3.2634071367224195e-10,True,1.0,rms,10.0,1.785554224467339,1.0153069454904564
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.1,HuberAIME,0.0,1.0,60.25632191316743,5.135173041358339,0.0888661899897855,5,0.9999999999999999,1.0,1.0,1.0,0.9460146532321916,0.5205699759315447,1.0,0.0027659601135789948,0.05259239596727834,0.17379556224202408,0.9363092802029046,1.0,0.21031729672857066,1.0,X ~= Y A^T,SVD normal-system solve,60.25632191316743,5.035778406323615,5.035778406323615,303.43748473481304,303.43748473481304,5.035778406323595,3.03437484734813e-10,True,0.9298239068594337,rms,10.0,1.7800026185161184,0.71055508272217
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.1,RidgeAIME,0.01,1.0,60.91946529701289,10.340880503152022,0.0,1,0.3724621402562579,0.3,0.3,0.3,0.4939253409546704,0.39320247966151023,0.9333333333333333,0.009287760163486723,0.09637302611979517,-1.7742947652181758,0.8192892228567109,0.0888661899897855,1.0,1.0,X ~= Y A^T,SVD normal-system solve,61.0315253683778,5.347084342108357,5.357084342108369,326.3407136722419,326.3507136722419,5.35708434210836,3.2635071367224194e-10,True,1.0,rms,10.0,1.7847560827865285,1.0145575195489875
r5_final_inverse_map_complete_2026-08-31,2,0.95,0.1,HuberRidgeAIME,0.01,1.0,60.13888462351658,5.12727891522935,0.0888661899897855,5,0.9999999999999999,1.0,1.0,1.0,0.9460669631628712,0.5205699759315447,1.0,0.002765332415395231,0.05258642805320809,0.1739830584472124,0.9363222402911393,1.0,0.2103171780533541,1.0,X ~= Y A^T,SVD normal-system solve,60.25632204958445,5.035778337781408,5.045778337781444,303.43748129167756,303.44748129167755,5.045778337781442,3.034474812916775e-10,True,0.9298238963132194,rms,10.0,1.7791553691196036,0.7098869429622047
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.0,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.0,0.0,0.0,,,0.0,0.037740514714454367,0.1942691810721772,-1.429353985688873,,,,,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.0,AIME,0.0,1.0,4.543436446168826,4.8472376710618335,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.9998454537168119,0.5205930288720461,1.0,0.002497988572162023,0.04997988167414988,0.8392046706330989,0.9663393064959057,,,,X ~= Y A^T,SVD normal-system solve,4.543436446168826,71.86208807881958,71.86208807881958,326.5008300751032,326.5008300751032,71.86208807881957,3.265008300751032e-10,True,1.0,rms,10.0,0.6573844574966641,0.685494314688735
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.0,HuberAIME,0.0,1.0,4.543436446168826,4.8472376710618335,0.0,2,0.9999999999999999,1.0,1.0,1.0,0.9998454537168119,0.5205930288720461,1.0,0.002497988572162023,0.04997988167414988,0.8392046706330989,0.9663393064959057,,,,X ~= Y A^T,SVD normal-system solve,4.543436446168826,71.86208807881958,71.86208807881958,326.5008300751032,326.5008300751032,71.86208807881957,3.265008300751032e-10,True,1.0,rms,10.0,0.6573844574966641,0.685494314688735
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.0,RidgeAIME,0.01,1.0,4.542943426341394,4.846718799528569,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.9998454717380502,0.5205930288720461,1.0,0.00249799556030831,0.04997995158369314,0.8392042208066679,0.9663392417652746,,,,X ~= Y A^T,SVD normal-system solve,4.543436446168826,71.86208807881958,71.87208807881954,326.5008300751032,326.51083007510294,71.87208807881962,3.265108300751032e-10,True,1.0,rms,10.0,0.657337328542397,0.6854478232392196
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.0,HuberRidgeAIME,0.01,1.0,4.542943426341394,4.846718799528569,0.0,2,0.9999999999999999,1.0,1.0,1.0,0.9998454717380502,0.5205930288720461,1.0,0.00249799556030831,0.04997995158369314,0.8392042208066679,0.9663392417652746,,,,X ~= Y A^T,SVD normal-system solve,4.543436446168826,71.86208807881958,71.87208807881954,326.5008300751032,326.51083007510294,71.87208807881962,3.265108300751032e-10,True,1.0,rms,10.0,0.657337328542397,0.6854478232392196
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.05,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.1,0.1,0.10000000000000002,,,0.0,0.03469190037770695,0.18625761830783444,-1.3056405975046128,,0.05209397344228805,1.0,1.0,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.05,AIME,0.0,1.0,4.8250821587386366,5.051892548723612,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.93807057758961,0.5205008171100406,0.9333333333333333,0.005822508627941081,0.07630536434577244,0.6130332404468535,0.9152555925146201,0.05209397344228805,1.0,1.0,X ~= Y A^T,SVD normal-system solve,4.8250821587386366,67.71535884134751,67.71535884134751,326.73216981797043,326.73216981797043,67.7153588413475,3.2673216981797034e-10,True,1.0,rms,10.0,0.6835047126607543,0.7034541047509334
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.05,HuberAIME,0.0,1.0,4.8410687670324695,4.83378438446171,0.05209397344228805,5,0.9999999999999999,1.0,1.0,1.0,0.9972760800828461,0.5205930288720461,1.0,0.0026291034804306703,0.05127478406030268,0.8252685020559749,0.9613642866860268,1.0000000000000002,0.21867808810085995,1.0,X ~= Y A^T,SVD normal-system solve,4.8410687670324695,64.75117442589628,64.75117442589628,313.4648881418781,313.4648881418781,64.7511744258963,3.134648881418782e-10,True,0.9592978370716485,rms,10.0,0.6849412518064797,0.6842872743862932
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.05,RidgeAIME,0.01,1.0,4.824517365546813,5.051300145183832,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.9380720042922269,0.5205008171100406,0.9333333333333333,0.005821970180054131,0.0763018360202042,0.6130690259556978,0.915257595820755,0.05209397344228805,1.0,1.0,X ~= Y A^T,SVD normal-system solve,4.8250821587386366,67.71535884134751,67.72535884134747,326.73216981797043,326.7421698179703,67.72535884134751,3.267421698179702e-10,True,1.0,rms,10.0,0.683453873956767,0.7034031747931516
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.05,HuberRidgeAIME,0.01,1.0,4.8404756545372045,4.8332029782126815,0.05209397344228805,5,0.9999999999999999,1.0,1.0,1.0,0.9972761953694838,0.5205930288720461,1.0,0.0026290865516199182,0.05127461898073859,0.8252696271529834,0.9613643549224894,1.0000000000000002,0.21867809236634725,1.0,X ~= Y A^T,SVD normal-system solve,4.8410687674325255,64.75117443626924,64.76117443626921,313.46488821799835,313.4748882179983,64.7611744362692,3.1347488821799837e-10,True,0.9592978372938548,rms,10.0,0.6848880401549192,0.6842350344243426
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.1,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.0,0.0,0.0,,,0.0,0.04220077631825559,0.20542827536212144,-2.035519844636419,,0.10112359550561797,1.0,1.0,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.1,AIME,0.0,1.0,4.731658571575778,5.546233892414365,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.8272211536061146,0.5202933406455283,0.9,0.013351972160277503,0.11555073413993311,0.039586946176095594,0.8488786739090072,0.10112359550561797,1.0,1.0,X ~= Y A^T,SVD normal-system solve,4.731658571575778,68.97642165309439,68.97642165309439,326.3728767514892,326.3728767514892,68.9764216530944,3.263728767514892e-10,True,1.0,rms,10.0,0.6750133991363008,0.7439981804317167
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.1,HuberAIME,0.0,1.0,4.752495205041691,4.816887744028647,0.10112359550561797,5,0.9999999999999999,1.0,1.0,1.0,0.9903321215596125,0.5205699759315447,0.9666666666666667,0.0029831637975619115,0.054618346712088525,0.7854197553379407,0.9640113145696962,0.9999999999999998,0.20945181402209803,1.0,X ~= Y A^T,SVD normal-system solve,4.752495205041691,63.1837797361246,63.1837797361246,300.2806102323425,300.2806102323425,63.18377973612461,3.0028061023234247e-10,True,0.9200569250134706,rms,10.0,0.676921687362839,0.6827665253434996
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.1,RidgeAIME,0.01,1.0,4.731117645045291,5.545624102001756,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.82722824097202,0.5202933406455283,0.9,0.013350058077725342,0.11554245140953753,0.039724626950675246,0.8488867669413902,0.10112359550561797,1.0,1.0,X ~= Y A^T,SVD normal-system solve,4.731658571575778,68.97642165309439,68.98642165309435,326.3728767514892,326.3828767514892,68.98642165309438,3.2638287675148913e-10,True,1.0,rms,10.0,0.6749637474480047,0.743950428538082
r5_final_inverse_map_complete_2026-08-31,3,0.0,0.1,HuberRidgeAIME,0.01,1.0,4.751901400033028,4.816349458688145,0.10112359550561797,5,0.9999999999999999,1.0,1.0,1.0,0.9903324162542408,0.5205699759315447,0.9666666666666667,0.002983157215364233,0.054618286455767114,0.7854202287982278,0.9640115871902138,0.9999999999999998,0.20945181024116624,1.0,X ~= Y A^T,SVD normal-system solve,4.752495207719012,63.18377967443113,63.1937796744311,300.2806101083079,300.2906101083079,63.19377967443112,3.0029061010830786e-10,True,0.9200569246311291,rms,10.0,0.6768674206377348,0.6827179903913556
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.0,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.1,0.1,0.10000000000000002,,,0.0,0.023278978721121456,0.15257450219850452,-1.940437065261754,,,,,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.0,AIME,0.0,1.0,12.398381676226874,4.855252674531737,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.999641260985735,0.5205930288720461,1.0,0.002495075962417299,0.04995073535411965,0.6848395314748571,0.9448951089810601,,,,X ~= Y A^T,SVD normal-system solve,12.398381676226874,26.32412541825997,26.32412541825997,326.3765542284525,326.3765542284525,26.324125418260014,3.263765542284526e-10,True,1.0,rms,10.0,1.0933650016983885,0.6862118361594535
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.0,HuberAIME,0.0,1.0,12.398381676226874,4.855252674531737,0.0,2,0.9999999999999999,1.0,1.0,1.0,0.999641260985735,0.5205930288720461,1.0,0.002495075962417299,0.04995073535411965,0.6848395314748571,0.9448951089810601,,,,X ~= Y A^T,SVD normal-system solve,12.398381676226874,26.32412541825997,26.32412541825997,326.3765542284525,326.3765542284525,26.324125418260014,3.263765542284526e-10,True,1.0,rms,10.0,1.0933650016983885,0.6862118361594535
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.0,RidgeAIME,0.01,1.0,12.394053307049926,4.853894687997777,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.9996413403347363,0.5205930288720461,1.0,0.002495057352435828,0.049950549070413915,0.6848418821569878,0.9448952277463706,,,,X ~= Y A^T,SVD normal-system solve,12.398381676226874,26.32412541825997,26.33412541825998,326.3765542284525,326.3865542284526,26.334125418260015,3.263865542284526e-10,True,1.0,rms,10.0,1.0932133597261857,0.6860903494747792
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.0,HuberRidgeAIME,0.01,1.0,12.394053307049926,4.853894687997777,0.0,2,0.9999999999999999,1.0,1.0,1.0,0.9996413403347363,0.5205930288720461,1.0,0.002495057352435828,0.049950549070413915,0.6848418821569878,0.9448952277463706,,,,X ~= Y A^T,SVD normal-system solve,12.398381676226874,26.32412541825997,26.33412541825998,326.3765542284525,326.3865542284526,26.334125418260015,3.263865542284526e-10,True,1.0,rms,10.0,1.0932133597261857,0.6860903494747792
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.05,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.1,0.1,0.10000000000000002,,,0.0,0.03421109268419662,0.18496240884081452,-4.405859934136587,,0.056179775280898875,1.0,1.0,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.05,AIME,0.0,1.0,11.7064742220881,5.66119826750534,0.0,1,0.9733333333333333,0.9,0.9,0.9,0.826664165019397,0.5173310377911031,0.9,0.007114826947196536,0.08434943359143875,-0.12424815796462418,0.9019957129673529,0.056179775280898875,1.0,1.0,X ~= Y A^T,SVD normal-system solve,11.7064742220881,27.878626509888427,27.878626509888427,326.3604225852308,326.3604225852308,27.878626509888445,3.263604225852307e-10,True,1.0,rms,10.0,1.068426113137508,0.7529083650905068
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.05,HuberAIME,0.0,1.0,11.688983713597784,4.8524515724412725,0.056179775280898875,5,0.9999999999999999,1.0,1.0,1.0,0.9928758159313593,0.5205930288720461,1.0,0.002655845026688609,0.05153489135225386,0.5803371042958836,0.960422960271989,1.0,0.2048077123583305,1.0,X ~= Y A^T,SVD normal-system solve,11.688983713597784,26.673287680056536,26.673287680056536,311.78362528028924,311.78362528028924,26.673287680056553,3.117836252802892e-10,True,0.955326275975187,rms,10.0,1.0677767535259908,0.6859612098148619
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.05,RidgeAIME,0.01,1.0,11.702635211149952,5.659763030090347,0.0,1,0.9733333333333333,0.9,0.9,0.9,0.8266917051915226,0.5173310377911031,0.9,0.007113022054881931,0.0843387340128006,-0.12396295821555392,0.9020094530228107,0.056179775280898875,1.0,1.0,X ~= Y A^T,SVD normal-system solve,11.7064742220881,27.878626509888427,27.888626509888457,326.3604225852308,326.37042258523064,27.888626509888443,3.263704225852307e-10,True,1.0,rms,10.0,1.0682836676261906,0.7527982479941744
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.05,HuberRidgeAIME,0.01,1.0,11.684977830982865,4.851268605757963,0.056179775280898875,5,0.9999999999999999,1.0,1.0,1.0,0.9928765513463298,0.5205930288720461,1.0,0.002655809301115632,0.05153454473569774,0.580342749466161,0.9604230361978462,1.0,0.20480769641843838,1.0,X ~= Y A^T,SVD normal-system solve,11.688983703059638,26.673287679187656,26.683287679187654,311.7836249890459,311.79362498904595,26.683287679187657,3.11793624989046e-10,True,0.9553262750796876,rms,10.0,1.0676278927752338,0.6858553213729144
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.1,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.1,0.1,0.10000000000000002,,,0.0,0.03950261470068184,0.1987526470281134,-5.267981310806521,,0.10112359550561797,1.0,1.0,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.1,AIME,0.0,1.0,11.582702761211097,6.445514808499131,0.0,1,0.9572979797979798,0.9,0.9,0.9,0.7701508799088455,0.5160285466527761,0.9333333333333333,0.009822061341223312,0.09910631332676699,-0.5584916944578939,0.8782937589097446,0.10112359550561797,1.0,1.0,X ~= Y A^T,SVD normal-system solve,11.582702761211097,28.177419738590896,28.177419738590896,326.37067740998083,326.37067740998083,28.177419738590917,3.263706774099809e-10,True,1.0,rms,10.0,1.0638099114915855,0.8092576105275093
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.1,HuberAIME,0.0,1.0,11.575605632234918,4.910816968335591,0.10112359550561797,5,0.9999999999999999,1.0,1.0,1.0,0.984883207846748,0.5205930288720461,0.9333333333333333,0.002840236411967529,0.05329386842749857,0.5493323952508552,0.9633797092149552,0.9999999999999998,0.21170645570839905,1.0,X ~= Y A^T,SVD normal-system solve,11.575605632234918,25.946467739347717,25.946467739347717,300.34607810019503,300.34607810019503,25.946467739347728,3.0034607810019497e-10,True,0.9202849224873662,rms,10.0,1.0635437224422095,0.6911537477900884
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.1,RidgeAIME,0.01,1.0,11.578948354862666,6.443727172094643,0.0,1,0.9572979797979798,0.9,0.9,0.9,0.7701864444765169,0.5160285466527761,0.9333333333333333,0.009818597734745423,0.0990888375890313,-0.5579421151240727,0.8783226725335818,0.10112359550561797,1.0,1.0,X ~= Y A^T,SVD normal-system solve,11.582702761211097,28.177419738590896,28.187419738590933,326.37067740998083,326.38067740998093,28.187419738590915,3.263806774099808e-10,True,1.0,rms,10.0,1.0636691168680885,0.8091371440745923
r5_final_inverse_map_complete_2026-08-31,3,0.7,0.1,HuberRidgeAIME,0.01,1.0,11.57153130432525,4.909640851843077,0.10112359550561797,5,0.9999999999999999,1.0,1.0,1.0,0.9848877357450649,0.5205930288720461,0.9333333333333333,0.0028401020119783785,0.053292607479634345,0.5493537208422508,0.9633815251258305,0.9999999999999998,0.21170642122090644,1.0,X ~= Y A^T,SVD normal-system solve,11.57560566677113,25.946467563316705,25.956467563316707,300.3460769586222,300.3560769586222,25.95646756331673,3.0035607695862227e-10,True,0.920284918999867,rms,10.0,1.0633908345795111,0.691049723942205
r5_final_inverse_map_complete_2026-08-31,3,0.95,0.0,ZeroOperator,0.01,1.0,,0.0,0.0,0,0.1,0.0,0.0,0.0,,,0.0,0.040465142008131144,0.2011594939547501,-11.737464018631515,,,,,,,,,,,,,,,,,,,-300.0
r5_final_inverse_map_complete_2026-08-31,3,0.95,0.0,AIME,0.0,1.0,63.033628700577346,4.838296201514757,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.9974257362974857,0.5205930288720461,1.0,0.0025167645767676127,0.05016736565505122,0.20778238629430223,0.9684029030923073,,,,X ~= Y A^T,SVD normal-system solve,63.033628700577346,5.177253094603544,5.177253094603544,326.3410492541548,326.3410492541548,5.177253094603517,3.263410492541548e-10,True,1.0,rms,10.0,1.7995723091766254,0.6846924524395992
r5_final_inverse_map_complete_2026-08-31,3,0.95,0.0,HuberAIME,0.0,1.0,63.033628700577346,4.838296201514757,0.0,2,0.9999999999999999,1.0,1.0,1.0,0.9974257362974857,0.5205930288720461,1.0,0.0025167645767676127,0.05016736565505122,0.20778238629430223,0.9684029030923073,,,,X ~= Y A^T,SVD normal-system solve,63.033628700577346,5.177253094603544,5.177253094603544,326.3410492541548,326.3410492541548,5.177253094603517,3.263410492541548e-10,True,1.0,rms,10.0,1.7995723091766254,0.6846924524395992
r5_final_inverse_map_complete_2026-08-31,3,0.95,0.0,RidgeAIME,0.01,1.0,62.91404010991247,4.833434294698328,0.0,1,0.9999999999999999,1.0,1.0,1.0,0.9974260859528824,0.5205930288720461,1.0,0.002516776530985538,0.05016748479827884,0.20777862339089603,0.9684027376075295,,,,X ~= Y A^T,SVD normal-system solve,63.033628700577346,5.177253094603544,5.187253094603541,326.3410492541548,326.35104925415476,5.187253094603531,3.263510492541548e-10,True,1.0,rms,10.0,1.7987475748862167,0.6842558192061592
